-68,-69,-67,-68,-67,-71,-68,-73,-69,-68,-73,-68,-70,-73,-73,-72,-70,-71,-69,-76,-70,-70,-69,-73,-74
-72,-77,-71,-74,-73,-71,-75,-71,-69,-72,-75,-74,-72,-73,-71,-66,-72,-75,-73,-72,-73,-70,-73,-71,-75
-77,-78,-80,-79,-78,-78,-78,-78,-76,-77,-77,-78,-78,-79,-78,-77,-76,-78,-78,-79,-79,-78,-77,-79,-80
-60,-60,-58,-58,-59,-60,-58,-58,-59,-58,-59,-58,-59,-58,-60,-59,-58,-59,-59,-61,-58,-58,-58,-61,-59
-63,-63,-63,-62,-61,-62,-62,-62,-61,-64,-63,-61,-62,-61,-60,-62,-61,-66,-60,-61,-64,-63,-63,-61,-62
-65,-65,-66,-66,-64,-66,-66,-65,-66,-64,-67,-66,-66,-66,-65,-65,-65,-64,-66,-65,-65,-66,-66,-65,-66
-70,-69,-68,-69,-72,-76,-74,-74,-69,-76,-74,-70,-70,-70,-71,-69,-68,-71,-72,-69,-72,-74,-73,-69,-70
-60,-63,-69,-66,-66,-62,-61,-66,-65,-63,-62,-64,-64,-62,-63,-66,-62,-63,-63,-67,-61,-69,-62,-60,-64
-48,-48,-49,-47,-49,-47,-48,-47,-48,-49,-48,-46,-48,-47,-47,-48,-46,-48,-49,-46,-47,-47,-49,-49,-49
-76,-78,-75,-78,-76,-78,-80,-78,-81,-76,-75,-76,-79,-78,-74,-74,-73,-78,-76,-75,-77,-75,-79,-78,-78
-72,-71,-70,-75,-71,-72,-70,-74,-70,-71,-71,-73,-72,-71,-74,-72,-77,-71,-72,-74,-71,-75,-72,-71,-73
-71,-70,-71,-70,-71,-71,-69,-69,-70,-70,-70,-72,-70,-72,-71,-71,-70,-71,-70,-71,-73,-71,-71,-72,-71
-54,-54,-55,-55,-55,-55,-54,-54,-54,-55,-55,-55,-55,-55,-54,-55,-54,-55,-55,-55,-55,-55,-55,-55,-55
-72,-75,-76,-74,-76,-73,-71,-71,-71,-73,-72,-74,-71,-76,-75,-76,-78,-74,-79,-72,-73,-73,-78,-80,-76
-70,-70,-71,-70,-72,-71,-70,-69,-71,-69,-70,-70,-71,-71,-70,-70,-73,-69,-70,-70,-72,-69,-70,-71,-71
-69,-69,-70,-70,-69,-69,-70,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-69,-70,-69
-45,-46,-46,-46,-46,-47,-46,-48,-46,-47,-46,-46,-47,-46,-47,-46,-46,-46,-47,-47,-46,-47,-46,-47,-47
-76,-76,-75,-75,-75,-77,-75,-76,-78,-76,-74,-74,-76,-74,-79,-77,-76,-75,-73,-74,-75,-74,-78,-77,-78
-74,-76,-74,-72,-75,-77,-74,-76,-77,-76,-77,-74,-77,-78,-75,-77,-75,-76,-75,-76,-76,-79,-74,-77,-74
-49,-48,-48,-48,-49,-48,-48,-49,-47,-47,-48,-49,-48,-49,-48,-49,-49,-48,-49,-49,-48,-49,-48,-47,-47
-68,-68,-67,-68,-68,-69,-67,-68,-69,-68,-68,-69,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68
-75,-77,-76,-77,-76,-77,-75,-74,-76,-73,-74,-76,-75,-76,-75,-77,-76,-78,-77,-77,-74,-75,-74,-75,-73
-76,-75,-76,-79,-76,-79,-73,-75,-78,-77,-79,-75,-76,-79,-74,-73,-74,-75,-74,-73,-75,-74,-73,-74,-74
-48,-50,-52,-49,-47,-48,-49,-48,-50,-51,-50,-49,-50,-49,-50,-50,-49,-48,-48,-48,-48,-50,-48,-49,-49
-81,-82,-78,-81,-77,-81,-78,-78,-77,-76,-76,-79,-79,-77,-78,-77,-78,-77,-79,-77,-77,-78,-76,-77,-82
-73,-73,-73,-73,-73,-73,-73,-73,-73,-74,-73,-73,-73,-74,-73,-73,-73,-74,-73,-74,-73,-72,-73,-73,-74
-74,-73,-74,-74,-75,-74,-73,-74,-74,-74,-74,-74,-74,-75,-74,-74,-74,-74,-74,-74,-74,-75,-75,-75,-74
-57,-57,-58,-56,-57,-57,-57,-56,-57,-56,-57,-56,-58,-55,-57,-56,-55,-56,-56,-56,-56,-57,-57,-57,-57
-74,-71,-76,-76,-71,-74,-74,-71,-72,-74,-71,-73,-72,-75,-74,-71,-72,-75,-73,-72,-72,-72,-72,-74,-74
-70,-67,-70,-73,-72,-72,-74,-73,-68,-75,-75,-78,-69,-72,-73,-73,-77,-75,-69,-75,-67,-71,-71,-67,-74
-69,-68,-69,-69,-68,-68,-68,-69,-68,-69,-70,-69,-70,-70,-69,-72,-68,-69,-70,-68,-70,-70,-69,-69,-69
-61,-61,-60,-63,-61,-62,-60,-60,-63,-59,-61,-62,-60,-60,-61,-60,-60,-60,-61,-61,-60,-61,-59,-63,-61
-74,-74,-80,-71,-76,-76,-78,-79,-79,-76,-71,-74,-77,-79,-77,-76,-74,-78,-78,-73,-78,-77,-77,-74,-73
-73,-77,-74,-74,-73,-77,-74,-76,-77,-79,-74,-76,-74,-79,-77,-74,-73,-77,-75,-75,-77,-74,-80,-77,-77
-71,-73,-74,-78,-75,-70,-74,-74,-69,-72,-72,-75,-73,-73,-72,-70,-74,-73,-70,-69,-70,-72,-70,-75,-73
-67,-65,-67,-65,-65,-66,-63,-66,-66,-66,-65,-65,-66,-63,-64,-67,-65,-65,-65,-68,-66,-67,-66,-67,-66
-78,-79,-81,-80,-78,-76,-78,-83,-83,-82,-83,-78,-81,-79,-76,-81,-79,-82,-82,-84,-79,-80,-79,-82,-80
-68,-69,-71,-69,-68,-70,-74,-73,-74,-72,-72,-72,-69,-72,-70,-77,-67,-70,-74,-69,-73,-69,-75,-69,-69
-74,-77,-79,-74,-74,-76,-75,-72,-76,-74,-75,-75,-76,-73,-74,-76,-75,-73,-74,-73,-73,-73,-72,-74,-74
-64,-65,-69,-70,-67,-66,-65,-67,-66,-67,-66,-65,-67,-67,-68,-66,-68,-66,-69,-67,-68,-69,-67,-67,-67
-84,-82,-83,-80,-82,-79,-82,-81,-80,-82,-83,-79,-81,-81,-80,-80,-79,-79,-80,-83,-83,-83,-80,-81,-81
-67,-77,-65,-64,-64,-64,-64,-64,-64,-64,-65,-69,-64,-69,-65,-64,-65,-69,-64,-65,-69,-69,-65,-68,-64
-75,-70,-72,-75,-73,-75,-73,-74,-73,-74,-74,-73,-74,-74,-74,-74,-74,-74,-74,-73,-72,-72,-75,-73,-75
-73,-69,-72,-69,-66,-67,-67,-71,-68,-68,-65,-67,-66,-65,-68,-69,-66,-66,-66,-67,-68,-66,-68,-67,-67
-68,-68,-68,-69,-69,-69,-69,-69,-71,-70,-69,-68,-68,-71,-71,-70,-70,-70,-70,-69,-69,-71,-71,-69,-69
-73,-73,-72,-72,-72,-72,-72,-72,-73,-72,-73,-72,-72,-72,-73,-73,-73,-72,-73,-73,-71,-72,-73,-72,-72
-72,-72,-72,-72,-71,-72,-72,-73,-72,-72,-71,-72,-71,-71,-72,-75,-75,-73,-71,-73,-72,-73,-74,-72,-73
-68,-69,-68,-67,-67,-68,-67,-67,-67,-67,-68,-67,-68,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67
-71,-70,-72,-70,-70,-73,-70,-73,-71,-73,-69,-72,-71,-72,-72,-73,-71,-72,-70,-70,-71,-73,-73,-71,-70
-74,-78,-78,-74,-74,-82,-78,-68,-75,-73,-74,-79,-80,-73,-82,-76,-74,-72,-72,-76,-78,-81,-72,-73,-75
-76,-74,-74,-72,-79,-70,-69,-71,-74,-75,-75,-69,-68,-71,-71,-72,-74,-73,-73,-71,-73,-71,-74,-72,-70
-71,-71,-74,-71,-71,-79,-75,-67,-75,-73,-70,-77,-71,-77,-74,-64,-75,-76,-72,-70,-62,-71,-68,-65,-71
-74,-75,-75,-74,-75,-75,-75,-73,-74,-74,-74,-74,-75,-75,-74,-75,-74,-75,-74,-74,-74,-74,-75,-73,-74
-66,-69,-71,-63,-65,-68,-71,-69,-73,-72,-72,-73,-68,-69,-66,-64,-67,-76,-67,-74,-68,-71,-66,-66,-72
-69,-68,-68,-68,-69,-68,-67,-68,-68,-67,-68,-67,-67,-68,-68,-67,-68,-69,-68,-67,-68,-69,-69,-69,-68
-68,-68,-74,-69,-71,-70,-71,-71,-68,-70,-70,-69,-73,-70,-70,-71,-70,-70,-71,-68,-69,-71,-71,-70,-73
-69,-68,-68,-68,-69,-69,-69,-68,-68,-69,-68,-69,-69,-68,-68,-68,-69,-69,-70,-68,-68,-69,-69,-69,-69
-70,-70,-69,-72,-70,-70,-69,-69,-69,-70,-71,-71,-69,-70,-69,-69,-70,-68,-68,-71,-70,-71,-70,-71,-68
-74,-73,-72,-73,-73,-73,-73,-73,-74,-74,-74,-74,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-74,-73
-69,-74,-68,-69,-70,-71,-68,-69,-67,-71,-69,-74,-73,-69,-69,-70,-70,-69,-68,-71,-67,-66,-72,-71,-71
-69,-76,-72,-72,-71,-73,-75,-71,-71,-69,-72,-75,-75,-72,-73,-74,-75,-73,-67,-73,-76,-74,-73,-74,-75
-72,-74,-71,-74,-70,-73,-75,-72,-71,-71,-74,-73,-71,-73,-73,-74,-73,-71,-73,-74,-72,-75,-69,-73,-75
-74,-72,-74,-72,-73,-73,-72,-74,-71,-72,-74,-72,-75,-77,-75,-72,-76,-76,-72,-73,-73,-76,-78,-77,-74
-68,-68,-67,-67,-67,-67,-67,-68,-65,-65,-67,-68,-69,-64,-66,-65,-67,-67,-69,-66,-65,-68,-66,-67,-67
-71,-73,-76,-68,-71,-72,-72,-76,-68,-73,-76,-73,-71,-66,-69,-72,-77,-71,-71,-72,-66,-76,-71,-71,-74
-71,-70,-70,-70,-71,-71,-71,-70,-70,-71,-72,-71,-71,-70,-71,-71,-72,-72,-70,-71,-71,-69,-70,-70,-70
-71,-71,-72,-70,-71,-71,-71,-72,-71,-71,-72,-71,-72,-71,-71,-71,-73,-71,-71,-72,-70,-72,-70,-71,-71
-76,-77,-76,-74,-75,-75,-75,-74,-75,-74,-74,-74,-74,-75,-75,-75,-74,-76,-76,-76,-74,-74,-74,-75,-74
-69,-73,-69,-70,-70,-75,-71,-76,-70,-67,-69,-72,-71,-70,-69,-73,-69,-71,-77,-71,-71,-72,-77,-73,-69
-69,-71,-68,-76,-71,-70,-74,-73,-70,-72,-72,-74,-72,-70,-69,-72,-72,-70,-70,-72,-72,-72,-72,-71,-74
-72,-72,-72,-72,-71,-72,-72,-71,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-71,-72,-72,-72,-72,-72
-78,-79,-77,-78,-75,-72,-76,-75,-78,-72,-74,-79,-76,-72,-74,-74,-74,-74,-76,-75,-74,-71,-74,-73,-80
-69,-68,-71,-71,-68,-67,-68,-70,-69,-72,-68,-69,-70,-70,-71,-69,-69,-69,-68,-66,-70,-71,-70,-70,-68
-73,-74,-71,-72,-70,-71,-73,-73,-75,-70,-70,-70,-72,-70,-72,-71,-71,-72,-71,-70,-72,-70,-71,-73,-72
-74,-76,-72,-70,-71,-71,-71,-69,-70,-76,-73,-74,-73,-72,-75,-73,-72,-74,-72,-70,-73,-73,-74,-71,-69
-69,-70,-69,-68,-69,-69,-69,-69,-69,-69,-69,-68,-69,-69,-68,-69,-69,-68,-69,-68,-69,-69,-69,-68,-69
-71,-68,-64,-66,-68,-66,-71,-69,-68,-68,-68,-70,-68,-64,-68,-68,-67,-68,-65,-66,-69,-65,-66,-70,-66
-80,-77,-76,-79,-78,-73,-77,-79,-81,-74,-81,-80,-76,-76,-82,-77,-73,-82,-75,-75,-78,-74,-74,-78,-77
-78,-79,-78,-79,-79,-81,-76,-76,-79,-80,-83,-78,-79,-78,-80,-75,-76,-80,-73,-76,-73,-75,-79,-78,-79
-71,-75,-71,-74,-73,-74,-72,-71,-73,-73,-72,-71,-72,-74,-72,-74,-70,-75,-72,-71,-72,-72,-72,-72,-70
-63,-66,-63,-61,-64,-65,-62,-63,-64,-62,-64,-62,-63,-63,-64,-64,-61,-62,-62,-64,-64,-65,-62,-68,-60
-72,-73,-76,-73,-71,-72,-72,-75,-72,-72,-73,-73,-73,-70,-70,-71,-74,-74,-71,-72,-72,-74,-71,-72,-73
-73,-73,-74,-73,-73,-71,-73,-72,-72,-73,-71,-73,-73,-74,-73,-73,-73,-74,-73,-74,-73,-72,-72,-73,-72
-77,-77,-78,-77,-78,-79,-77,-79,-78,-77,-78,-79,-77,-80,-76,-78,-81,-76,-78,-78,-78,-79,-77,-78,-77
-60,-57,-60,-59,-62,-59,-59,-62,-61,-62,-60,-61,-60,-63,-60,-59,-61,-59,-61,-60,-58,-62,-58,-59,-60
-72,-80,-77,-73,-74,-70,-74,-71,-71,-71,-71,-73,-72,-73,-72,-71,-70,-73,-75,-71,-69,-72,-71,-72,-70
-70,-74,-72,-71,-70,-71,-72,-71,-70,-71,-70,-70,-70,-70,-71,-71,-72,-71,-71,-71,-72,-72,-72,-72,-72
-71,-70,-77,-74,-70,-72,-71,-76,-71,-75,-73,-72,-72,-73,-74,-71,-72,-72,-76,-72,-76,-76,-70,-72,-72
-49,-49,-50,-50,-51,-50,-49,-49,-50,-49,-50,-51,-51,-50,-50,-50,-51,-49,-51,-49,-50,-50,-50,-50,-50
-74,-73,-73,-73,-72,-76,-73,-74,-77,-75,-74,-75,-74,-76,-74,-81,-77,-73,-74,-72,-72,-71,-73,-74,-74
-67,-67,-66,-68,-67,-69,-68,-67,-67,-67,-68,-67,-68,-68,-68,-68,-68,-67,-67,-67,-68,-67,-68,-67,-67
-53,-53,-53,-52,-53,-53,-52,-52,-53,-53,-53,-53,-52,-52,-53,-53,-53,-53,-53,-53,-52,-52,-53,-53,-53
-77,-79,-73,-75,-78,-77,-77,-76,-80,-73,-71,-75,-76,-79,-81,-78,-80,-73,-75,-75,-78,-79,-78,-75,-81
-76,-74,-74,-74,-74,-75,-74,-74,-76,-75,-74,-74,-75,-75,-76,-75,-77,-76,-75,-75,-77,-76,-77,-76,-78
-78,-77,-78,-80,-75,-78,-76,-77,-78,-79,-78,-77,-75,-78,-78,-77,-75,-81,-80,-79,-76,-76,-75,-76,-77
-58,-57,-56,-58,-58,-57,-58,-57,-57,-57,-57,-58,-58,-58,-57,-57,-57,-57,-57,-58,-57,-57,-59,-56,-58
-79,-80,-76,-79,-80,-81,-80,-79,-81,-80,-79,-83,-79,-79,-79,-80,-82,-80,-79,-80,-81,-81,-80,-79,-82
-70,-75,-72,-75,-75,-77,-71,-76,-71,-71,-72,-75,-71,-73,-76,-71,-74,-70,-73,-71,-71,-74,-72,-73,-71
-73,-73,-72,-72,-72,-72,-73,-72,-73,-73,-73,-73,-74,-74,-73,-73,-73,-73,-73,-73,-73,-73,-73,-72,-73
-56,-57,-58,-57,-57,-57,-56,-57,-59,-60,-58,-58,-55,-58,-57,-56,-58,-59,-55,-57,-57,-58,-57,-56,-57
-74,-71,-71,-72,-71,-69,-73,-70,-69,-75,-70,-71,-75,-71,-73,-72,-71,-73,-73,-72,-70,-69,-74,-72,-74
-81,-78,-76,-82,-76,-75,-82,-78,-77,-82,-76,-78,-81,-79,-81,-78,-78,-81,-79,-80,-79,-79,-83,-77,-78
-74,-74,-74,-74,-74,-74,-74,-74,-75,-75,-74,-74,-76,-76,-74,-76,-75,-74,-75,-75,-74,-75,-74,-76,-79
-63,-63,-60,-61,-64,-63,-59,-59,-61,-62,-60,-61,-62,-59,-59,-62,-63,-62,-60,-63,-61,-61,-61,-62,-63
-71,-73,-73,-77,-73,-77,-71,-79,-73,-75,-79,-75,-74,-72,-73,-75,-76,-81,-76,-73,-78,-77,-76,-72,-74
-71,-71,-72,-73,-73,-74,-72,-72,-69,-72,-73,-71,-71,-71,-70,-73,-72,-73,-72,-71,-72,-72,-71,-72,-74
-73,-79,-75,-71,-70,-75,-74,-70,-76,-72,-71,-71,-75,-78,-69,-72,-71,-71,-74,-75,-74,-73,-72,-80,-77
-66,-68,-67,-66,-66,-67,-67,-67,-67,-66,-69,-67,-68,-68,-66,-68,-68,-68,-68,-67,-67,-67,-67,-68,-69
-82,-81,-79,-79,-80,-80,-81,-81,-81,-78,-82,-81,-80,-80,-80,-80,-79,-80,-82,-82,-80,-79,-80,-80,-79
-70,-69,-71,-71,-70,-71,-70,-70,-70,-70,-67,-71,-70,-69,-69,-69,-67,-67,-65,-68,-70,-67,-71,-71,-68
-70,-68,-69,-71,-70,-70,-70,-69,-70,-69,-69,-69,-69,-69,-69,-69,-68,-68,-68,-69,-70,-67,-67,-69,-68
-74,-73,-73,-75,-71,-75,-74,-74,-72,-76,-70,-71,-73,-77,-74,-74,-72,-71,-72,-71,-74,-71,-73,-75,-72
-75,-73,-73,-73,-74,-74,-74,-73,-73,-74,-73,-73,-74,-74,-72,-73,-75,-75,-74,-74,-74,-74,-74,-74,-74
-77,-81,-77,-79,-73,-72,-75,-78,-78,-77,-76,-72,-76,-79,-81,-79,-76,-77,-78,-75,-78,-71,-74,-77,-77
-69,-70,-70,-69,-73,-73,-74,-70,-69,-69,-69,-69,-70,-71,-70,-70,-69,-68,-68,-69,-70,-72,-70,-70,-74
-69,-69,-69,-68,-68,-69,-69,-69,-68,-69,-69,-69,-69,-69,-68,-68,-69,-70,-70,-69,-69,-68,-68,-69,-70
-72,-76,-76,-73,-75,-72,-72,-72,-70,-77,-75,-72,-77,-76,-74,-71,-74,-76,-76,-76,-76,-72,-75,-76,-75
-74,-73,-72,-73,-71,-73,-72,-75,-73,-73,-72,-72,-75,-72,-70,-73,-73,-73,-70,-73,-72,-74,-73,-72,-71
-74,-75,-75,-76,-75,-74,-75,-75,-75,-75,-77,-75,-76,-74,-74,-74,-75,-74,-74,-75,-74,-74,-75,-75,-76
-67,-67,-68,-66,-67,-68,-67,-68,-68,-68,-68,-69,-68,-68,-67,-68,-68,-67,-68,-68,-67,-68,-68,-68,-68
-74,-73,-73,-76,-73,-72,-74,-72,-74,-74,-74,-72,-73,-75,-73,-72,-73,-72,-75,-72,-72,-71,-73,-80,-75
-75,-74,-72,-73,-74,-72,-72,-72,-72,-74,-74,-72,-72,-73,-72,-73,-73,-73,-74,-73,-72,-71,-74,-71,-73
-73,-72,-73,-72,-72,-74,-73,-75,-73,-75,-74,-75,-74,-74,-74,-75,-74,-73,-73,-73,-73,-72,-72,-71,-71
-69,-68,-70,-68,-70,-66,-68,-71,-71,-70,-68,-66,-66,-66,-65,-64,-66,-63,-67,-66,-66,-68,-67,-67,-67
-70,-71,-71,-69,-69,-69,-69,-72,-72,-70,-71,-69,-69,-68,-70,-69,-70,-70,-71,-69,-70,-70,-71,-72,-71
-76,-70,-75,-74,-72,-74,-72,-74,-70,-75,-72,-70,-75,-75,-74,-79,-71,-70,-71,-74,-71,-68,-71,-69,-68
-70,-70,-69,-71,-72,-69,-70,-69,-71,-72,-71,-72,-69,-71,-71,-69,-71,-69,-69,-69,-70,-69,-71,-70,-70
-65,-66,-66,-68,-66,-67,-67,-65,-65,-67,-67,-67,-66,-66,-67,-69,-67,-65,-65,-66,-66,-67,-65,-67,-68
-77,-80,-78,-78,-81,-79,-78,-77,-78,-78,-82,-79,-77,-79,-82,-79,-79,-78,-79,-80,-78,-81,-79,-80,-84
-66,-69,-68,-67,-69,-67,-67,-71,-70,-67,-66,-69,-68,-68,-67,-67,-69,-69,-69,-68,-71,-69,-71,-66,-66
-67,-68,-68,-68,-68,-68,-68,-68,-68,-67,-68,-68,-67,-67,-68,-69,-68,-67,-68,-67,-68,-68,-69,-68,-69
-71,-69,-67,-68,-68,-71,-69,-70,-68,-69,-67,-72,-68,-70,-69,-69,-69,-70,-71,-70,-70,-69,-71,-69,-69
-68,-67,-70,-69,-70,-69,-68,-68,-71,-69,-69,-69,-71,-69,-71,-68,-69,-70,-70,-70,-69,-69,-69,-70,-69
